id,card_name,set_name,set_id,card_image,card_text,card_color,card_type,rarity,card_cost,card_power,attribute,sub_types,counter_amount,life,market_price,inventory_price,updated_at,card_set_id
EB02-026,Nefeltari Vivi,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-026.jpg,"[On Play] If your Leader is multicolored and you have 5 or less cards in your hand, draw 2 cards.",Blue,Character,SR,3,2000,Slash,Alabasta,1000,,5.7,5.38,2026-06-15 13:44:17.113+00,EB02-026
EB02-026_p1,Nefeltari Vivi (Alternate Art),Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-026_p1.jpg,"[On Play] If your Leader is multicolored and you have 5 or less cards in your hand, draw 2 cards.",Blue,Character,SR,3,2000,Slash,Alabasta,1000,,27.53,22.95,2026-06-15 13:44:17.113+00,EB02-026
EB02-026_p2,Nefeltari Vivi - EB02-026,Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB02-026_p2.jpg,"[On Play] If your Leader is multicolored and you have 5 or less cards in your hand, draw 2 cards.",Blue,Character,SR,3,2000,Slash,Alabasta,1000,,8.49,8.3,2026-06-15 13:44:17.127+00,EB02-026
EB02-027,Vista,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-027.jpg,[On Play] Place up to 1 of your opponent's Characters with 1000 power or less at the bottom of the owner's deck.,Blue,Character,C,4,5000,Slash,Whitebeard Pirates,1000,,0.07,0.01,2026-06-15 13:44:17.113+00,EB02-027
EB02-028,Portgas.D.Ace,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-028.jpg,"[On Play] If your Leader's type includes ""Whitebeard Pirates"", look at 5 cards from the top of your deck; reveal up to 1 Character card with a cost of 2 and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 Character card with a cost of 2 from your hand rested.",Blue,Character,R,5,5000,Special,Alabasta Whitebeard Pirates,1000,,0.3,0.23,2026-06-15 13:44:17.113+00,EB02-028
EB02-028_p1,Portgas.D.Ace - EB02-028 (SP),Carrying On His Will,OP-13,https://optcgapi.com/media/static/Card_Images/EB02-028_p1.jpg,"[On Play] If your Leader's type includes ""Whitebeard Pirates"", look at 5 cards from the top of your deck; reveal up to 1 Character card with a cost of 2 and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 Character card with a cost of 2 from your hand rested.",Blue,Character,R,5,5000,Special,Alabasta Whitebeard Pirates,1000,,132.11,99.95,2026-06-15 13:44:17.126+00,EB02-028
EB02-029,Grandpa Ryu,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-029.jpg,,Blue,Character,C,3,5000,Wisdom,Animal East Blue,1000,,0.07,0.03,2026-06-15 13:44:17.113+00,EB02-029
EB02-030,And That's When Somebody Makes Fun of Their Friend's Dream!!!!,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-030.jpg,"[Counter] If any of your Characters would be K.O.'d in battle during this turn, you may trash 1 card from your hand instead.
[Trigger] Draw 1 card.",Blue,Event,C,2,,,Alabasta Straw Hat Crew,,,0.1,0.03,2026-06-15 13:44:17.113+00,EB02-030
EB02-031,Hope,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-031.jpg,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.
[Trigger] Activate this card's [Main] effect.",Blue,Event,R,2,,,Music,,,0.77,0.4,2026-06-15 13:44:17.113+00,EB02-031
EB02-032,Iceburg,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-032.jpg,"[On Play] If you have 3 or more DON!! cards on your field, look at 7 cards from the top of your deck; reveal up to 1 [Galley-La Company] and add it to your hand. Then, place the rest at the bottom of your deck in any order and play up to 1 [Galley-La Company] from your hand.",Purple,Character,C,1,0,Wisdom,Galley-La Company Water Seven,2000,,0.09,0.03,2026-06-15 13:44:17.113+00,EB02-032
EB02-033,Klabautermann,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-033.jpg,"If you have [Merry Go] on your field, this Character gains [Blocker].",Purple,Character,C,1,0,Wisdom,Sprite,1000,,0.09,0.01,2026-06-15 13:44:17.113+00,EB02-033
EB02-034,Komei,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-034.jpg,,Purple,Character,C,4,6000,Wisdom,Navy Foxy Pirates,1000,,0.06,0.01,2026-06-15 13:44:17.113+00,EB02-034
EB02-035,Sanji & Pudding,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-035.jpg,"[Your Turn] [Once Per Turn] When 2 or more DON!! cards on your field are returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and set it as active.
[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card.",Purple,Character,SR,5,7000,Strike Wisdom,Straw Hat Crew Big Mom Pirates,,,14.25,12.99,2026-06-15 13:44:17.113+00,EB02-035
EB02-035_p1,Sanji & Pudding (Alternate Art),Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-035_p1.jpg,"[Your Turn] [Once Per Turn] When 2 or more DON!! cards on your field are returned to your DON!! deck, add up to 1 DON!! card from your DON!! deck and set it as active.[On Play] If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, draw 1 card.",Purple,Character,SR,5,7000,Strike Wisdom,Straw Hat Crew Big Mom Pirates,,,63.81,34.95,2026-06-15 13:44:17.113+00,EB02-035
EB02-036,Nico Robin,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-036.jpg,"[Blocker]
[On K.O.] DON!! 1: Look at 3 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Purple,Character,R,3,2000,Strike,Straw Hat Crew,1000,,0.78,0.7,2026-06-15 13:44:17.113+00,EB02-036
EB02-036_p1,Nico Robin (Alternate Art),Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-036_p1.jpg,"[Blocker][On K.O.] DON!! 1: Look at 3 cards from the top of your deck; reveal up to 1 ""Straw Hat Crew"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order.",Purple,Character,R,3,2000,Strike,Straw Hat Crew,1000,,54.49,27.99,2026-06-15 13:44:17.113+00,EB02-036
EB02-037,Franky,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-037.jpg,"[On Play]/[When Attacking] If your Leader has the ""Straw Hat Crew"" type and the number of DON!! cards on your field is equal to or less than the number on your opponent's field, add up to 1 DON!! card from your DON!! deck and rest it.",Purple,Character,R,3,4000,Strike,Straw Hat Crew Water Seven,1000,,0.26,0.22,2026-06-15 13:44:17.113+00,EB02-037
EB02-038,Magellan,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-038.jpg,"[On Play] Play up to 1 ""Impel Down"" type Character card with a cost of 2 or less from your hand.",Purple,Character,C,3,4000,Special,Impel Down,1000,,0.07,0.03,2026-06-15 13:44:17.113+00,EB02-038
EB02-039,GERMA 66,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-039.jpg,"[Main] You may trash 1 ""GERMA 66"" type Character card with 4000 power or less from your hand: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, play up to 1 Character card with 5000 to 7000 power and the same card name as the trashed card from your trash.",Purple,Event,C,4,,,The Vinsmoke Family GERMA 66,,,0.09,0.01,2026-06-15 13:44:17.113+00,EB02-039
EB02-040,BRAND NEW WORLD,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-040.jpg,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.
[Trigger] Activate this card's [Main] effect.",Purple,Event,R,2,,,Music,,,1.22,0.99,2026-06-15 13:44:17.113+00,EB02-040
EB02-041,Merry Go (041),Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-041.jpg,"[On Play] If your Leader has the ""Straw Hat Crew"" type, draw 1 card.
[Activate: Main] You may rest this Stage: If the number of DON!! cards on your field is equal to or less than the number on your opponent's field, up to 1 of your ""Straw Hat Crew"" type Characters gains +2 cost until the end of your opponent's next turn.",Purple,Stage,R,1,,,Straw Hat Crew,,,0.53,0.46,2026-06-15 13:44:17.113+00,EB02-041
EB02-042,All-Hunt Grount,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-042.jpg,,Black,Character,C,6,8000,Strike,Navy,1000,,0.06,0.01,2026-06-15 13:44:17.113+00,EB02-042
EB02-043,Jonathan,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-043.jpg,,Black,Character,C,7,9000,Wisdom,Navy,1000,,0.07,0.02,2026-06-15 13:44:17.113+00,EB02-043
EB02-044,Sengoku,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-044.jpg,"[Blocker]
[On Play] Play up to 1 black ""Navy"" type Character card with a cost of 4 or less from your trash rested.",Black,Character,SR,7,7000,Wisdom,Navy,1000,,2.03,1.95,2026-06-15 13:44:17.113+00,EB02-044
EB02-044_p1,Sengoku (Alternate Art),Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-044_p1.jpg,"[Blocker][On Play] Play up to 1 black ""Navy"" type Character card with a cost of 4 or less from your trash rested.",Black,Character,SR,7,7000,Wisdom,Navy,1000,,13.04,7,2026-06-15 13:44:17.113+00,EB02-044
EB02-045,Trafalgar Law,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-045.jpg,"[Blocker]
[On Play] You may place 2 cards from your trash at the bottom of your deck in any order: Choose one:
• Draw 1 card.
• If your opponent has 5 or more cards in their hand, your opponent trashes 1 card from their hand.",Black,Character,SR,5,6000,Slash,Heart Pirates Supernovas Dressrosa,1000,,1.77,1.39,2026-06-15 13:44:17.113+00,EB02-045
EB02-045_p1,Trafalgar Law (Alternate Art),Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-045_p1.jpg,"[Blocker][On Play] You may place 2 cards from your trash at the bottom of your deck in any order: Choose one:• Draw 1 card.• If your opponent has 5 or more cards in their hand, your opponent trashes 1 card from their hand.",Black,Character,SR,5,6000,Slash,Heart Pirates Supernovas Dressrosa,1000,,17.72,18,2026-06-15 13:44:17.113+00,EB02-045
EB02-046,Hildon,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-046.jpg,[On Play] Trash 2 cards from the top of your deck and give up to 1 of your opponent's Characters 1 cost during this turn.,Black,Character,C,3,3000,Wisdom,Thriller Bark Pirates,2000,,0.09,0.03,2026-06-15 13:44:17.113+00,EB02-046
EB02-047,Blueno,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-047.jpg,"[Activate: Main] You may trash 1 card from your hand and trash this Character: Play up to 1 Character card with a type including ""CP"" and a cost of 5 or less other than [Blueno] from your trash.",Black,Character,C,5,6000,Strike,CP9,1000,,0.13,0.02,2026-06-15 13:44:17.113+00,EB02-047
EB02-048,Brook,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-048.jpg,"[On Play] Add up to 1 [Laboon] from your trash to your hand.
[On K.O.] Play up to 1 [Laboon] with a cost of 4 or less from your hand.",Black,Character,R,5,6000,Slash,Straw Hat Crew,1000,,0.28,0.2,2026-06-15 13:44:17.113+00,EB02-048
EB02-048_p1,Brook (Alternate Art),Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-048_p1.jpg,[On Play] Add up to 1 [Laboon] from your trash to your hand.[On K.O.] Play up to 1 [Laboon] with a cost of 4 or less from your hand.,Black,Character,R,5,6000,Slash,Straw Hat Crew,1000,,15.41,13.45,2026-06-15 13:44:17.113+00,EB02-048
EB02-049,Monkey.D.Garp,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-049.jpg,"[On Play] Give up to 2 rested DON!! cards to 1 of your Leader.
[Activate: Main] You may rest this Character: If your Leader is [Monkey.D.Garp], K.O. up to 1 of your opponent's Characters with a cost of 1 or less.",Black,Character,R,5,6000,Strike,Navy,,,0.22,0.18,2026-06-15 13:44:17.113+00,EB02-049
EB02-050,Kokoro no Chizu,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-050.jpg,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.
[Trigger] Activate this card's [Main] effect.",Black,Event,R,2,,,Music,,,0.79,0.4,2026-06-15 13:44:17.113+00,EB02-050
EB02-051,Three-Pace Hum Soul Notch Slash,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-051.jpg,"[Main] Choose one:
• K.O. up to 1 of your opponent's Characters with a cost of 2 or less.
• Give up to 1 of your opponent's Characters 4 cost during this turn.",Black,Event,C,3,,,Former Rumbar Pirates,,,0.11,0.03,2026-06-15 13:44:17.113+00,EB02-051
EB02-052,Enel,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-052.jpg,"If your Leader has the ""Sky Island"" type, this Character gains [Rush].
[When Attacking] You may trash 1 card from your hand: If you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards. Then, this Character gains +1000 power during this turn.",Yellow,Character,SR,10,11000,Special,Sky Island,,,19.62,16,2026-06-15 13:44:17.113+00,EB02-052
EB02-052_p1,Enel (Alternate Art),Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-052_p1.jpg,"If your Leader has the ""Sky Island"" type, this Character gains [Rush].[When Attacking] You may trash 1 card from your hand: If you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards. Then, this Character gains +1000 power during this turn.",Yellow,Character,SR,10,11000,Special,Sky Island,,,42.1,19.95,2026-06-15 13:44:17.113+00,EB02-052
EB02-052_p2.jpg,Enel (SP),Adventure on Kami's Island,OP15-EB04,https://optcgapi.com/media/static/Card_Images/EB02-052_p2.jpg,"If your Leader has the ""Sky Island"" type, this Character gains [Rush].[When Attacking] You may trash 1 card from your hand: If you have 1 or less Life cards, add up to 1 card from the top of your deck to the top of your Life cards. Then, this Character gains +1000 power during this turn.",Yellow,Character,SR,10,11000,Special,Sky Island,,,144.47,143,2026-06-15 13:44:17.143+00,EB02-052
EB02-053,Myskina Olga,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-053.jpg,[On Play]/[On K.O.] Look at up to 1 card from the top of your or your opponent's Life cards and place it at the top or bottom of the Life cards.,Yellow,Character,C,3,4000,Wisdom,Alchemi,1000,,0.09,0.04,2026-06-15 13:44:17.113+00,EB02-053
EB02-054,Sanji,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-054.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)
[On Play] If you have 2 or less Life cards, draw 2 cards and trash 1 card from your hand.",Yellow,Character,R,5,6000,Strike,Straw Hat Crew East Blue,1000,,0.5,0.35,2026-06-15 13:44:17.113+00,EB02-054
EB02-054_p1,Sanji (Alternate Art),Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-054_p1.jpg,"[Blocker] (After your opponent declares an attack, you may rest this card to make it the new target of the attack.)[On Play] If you have 2 or less Life cards, draw 2 cards and trash 1 card from your hand.",Yellow,Character,R,5,6000,Strike,Straw Hat Crew East Blue,1000,,13.5,8.99,2026-06-15 13:44:17.113+00,EB02-054
EB02-055,Jinbe,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-055.jpg,"[Trigger] If your Leader has the ""Fish-Man"" or ""Merfolk"" type and you have 2 or less Life cards, play this card.",Yellow,Character,R,4,5000,Strike,Fish-Man Straw Hat Crew,2000,,0.22,0.13,2026-06-15 13:44:17.113+00,EB02-055
EB02-056,Vegapunk,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-056.jpg,"[Blocker][On Play] Look at 5 cards from the top of your deck; play up to 1 ""Scientist"" type Character card with a cost of 5 or less other than [Vegapunk]. Then, place the rest at the bottom of your deck in any order and if your opponent has 2 or less Characters, trash 1 card from your hand.[Trigger] Draw 1 card.",Yellow,Character,SR,5,0,Wisdom,Scientist Egghead,1000,,2.71,1.99,2026-06-15 13:44:17.113+00,EB02-056
EB02-056_p1,Vegapunk (Alternate Art),Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-056_p1.jpg,"[Blocker][On Play] Look at 5 cards from the top of your deck; play up to 1 ""Scientist"" type Character card with a cost of 5 or less other than [Vegapunk]. Then, place the rest at the bottom of your deck in any order and if your opponent has 2 or less Characters, trash 1 card from your hand.[Trigger] Draw 1 card.",Yellow,Character,SR,5,0,Wisdom,Scientist Egghead,1000,,22.1,8,2026-06-15 13:44:17.113+00,EB02-056
EB02-057,Mad Treasure,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-057.jpg,[When Attacking] You may add 1 card from the top or bottom of your Life cards to your hand: Add up to 1 of your opponent's Characters with a cost of 3 or less to the top or bottom of your opponent's Life cards face-up.,Yellow,Character,C,4,5000,Special,Treasure Pirates,1000,,0.06,0.01,2026-06-15 13:44:17.113+00,EB02-057
EB02-058,UUUUUS!,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-058.jpg,"[Main] Look at 4 cards from the top of your deck; reveal up to 1 card with a cost of 4 or more and add it to your hand. Then, place the rest at the bottom of your deck in any order.
[Trigger] Activate this card's [Main] effect.",Yellow,Event,R,2,,,Music,,,2.07,0.9,2026-06-15 13:44:17.113+00,EB02-058
EB02-059,Without Your Help I Can't Become the King of the Pirates!!!!,Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-059.jpg,"[Counter] Up to 1 of your Leader or Character cards gains +1000 power during this battle. Then, if you have 1 or less Life cards, play up to 1 of your yellow ""Straw Hat Crew"" type Character cards or [Sanji] with a cost of 5 or less from your hand.",Yellow,Event,C,4,,,Straw Hat Crew,,,0.11,0.03,2026-06-15 13:44:17.113+00,EB02-059
EB02-060,Merry Go (060),Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-060.jpg,"[Activate: Main] You may rest this Stage and turn 1 card from the top of your Life cards face-up: Up to 1 of your ""Straw Hat Crew"" type Characters gains +1000 power until the end of your opponent's next turn.",Yellow,Stage,C,2,,,Straw Hat Crew,,,0.08,0.03,2026-06-15 13:44:17.113+00,EB02-060
EB02-061,Monkey.D.Luffy (061),Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-061.jpg,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush].
[When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",Purple,Character,SEC,6,7000,Strike,Straw Hat Crew Water Seven,,,9.51,7.95,2026-06-15 13:44:17.113+00,EB02-061
EB02-061_p1,Monkey.D.Luffy (061) (Alternate Art),Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-061_p1.jpg,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush].[When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",Purple,Character,SEC,6,7000,Strike,Straw Hat Crew Water Seven,,,68.68,24.5,2026-06-15 13:44:17.113+00,EB02-061
EB02-061_p2,Monkey.D.Luffy (061) (Manga),Extra Booster: Anime 25th Collection,EB-02,https://optcgapi.com/media/static/Card_Images/EB02-061_p2.jpg,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush].[When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",Purple,Character,SEC,6,7000,Strike,Straw Hat Crew Water Seven,,,2625.5,5200,2026-06-15 13:44:17.114+00,EB02-061
EB02-061_r1,Monkey.D.Luffy - EB02-061 (Reprint),Premium Booster -The Best- Vol. 2,PRB-02,https://optcgapi.com/media/static/Card_Images/EB02-061_r1_87VjsGa.jpg,"If your Leader is multicolored and your opponent has 5 or more DON!! cards on their field, this Character gains [Rush].[When Attacking] [Once Per Turn] You may return 2 of your active DON!! cards to your DON!! deck: Set this Character as active. Then, add 1 card from the top of your Life cards to your hand.",Purple,Character,SEC,6,7000,Strike,Straw Hat Crew Water Seven,,,7.06,7.2,2026-06-15 13:44:17.123+00,EB02-061
EB03_OP05-006_p1,Koala - OP05-006,Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03_OP05-006_p1.jpg,"[On Play] If your Leader has the [Revolutionary Army] type, give up to 1 of your opponent's Characters -3000 power during this turn.",Red,Character,SR,2,3000,Strike,Revolutionary Army,2000,,2.67,3,2026-06-15 13:44:17.127+00,OP05-006
EB03_OP09-034_p1,Perona - OP09-034,Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03_OP09-034_p1.jpg,"[On Play] Look at 5 cards from the top of your deck; reveal up to 1 [Dracule Mihawk] or ""Thriller Bark Pirates"" type card and add it to your hand. Then, place the rest at the bottom of your deck in any order and trash 1 card from your hand.",Green,Character,R,1,2000,Special,Thriller Bark Pirates Muggy Kingdom,2000,,3.38,2.53,2026-06-15 13:44:17.127+00,OP09-034
EB03-001,Nefeltari Vivi (001),Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03-001_0dBLyMa.jpg,"[Once Per Turn] If your Character with a base cost of 4 or more would be K.O.'d, you may trash 1 card from your hand instead.
[Activate: Main] You may rest this Leader: Give up to 1 of your opponent's Characters 2000 power during this turn. Then, up to 1 of your Characters without a [When Attacking] effect gains [Rush] during this turn.",Blue Red,Leader,L,,5000,Slash,Alabasta,,4,0.16,0.08,2026-06-15 13:44:17.127+00,EB03-001
EB03-001_p1,Nefeltari Vivi (001) (Alternate Art),Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03-001_p1_9CT8VHg.jpg,"[Once Per Turn] If your Character with a base cost of 4 or more would be K.O.'d, you may trash 1 card from your hand instead. [Activate: Main] You may rest this Leader: Give up to 1 of your opponent's Characters 2000 power during this turn. Then, up to 1 of your Characters without a [When Attacking] effect gains [Rush] during this turn.",Blue Red,Leader,L,,5000,Slash,Alabasta,,4,9.46,7.51,2026-06-15 13:44:17.127+00,EB03-001
EB03-002,Ain,Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03-002_4uvsBmC.jpg,,Red,Character,C,5,6000,Special,FILM Neo Navy,2000,,0.07,0.01,2026-06-15 13:44:17.127+00,EB03-002
EB03-003,Uta (003),Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03-003_a1HWpXc.jpg,"[On Play] If your Leader is [Uta], draw 2 cards. Then, play up to 1 Character card with 6000 power or less and no base effect from your hand.",Red,Character,SR,5,7000,Special,FILM,,,0.6,0.42,2026-06-15 13:44:17.127+00,EB03-003
EB03-003_p1,Uta (003) (Alternate Art),Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03-003_p1_viX3Rl8.jpg,"[On Play] If your Leader is [Uta], draw 2 cards. Then, play up to 1 Character card with 6000 power or less and no base effect from your hand.",Red,Character,SR,5,7000,Special,FILM,,,13.94,10,2026-06-15 13:44:17.127+00,EB03-003
EB03-003_p2,Uta (003) (SP),Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03-003_p2_ZseuWTY.jpg,"[On Play] If your Leader is [Uta], draw 2 cards. Then, play up to 1 Character card with 6000 power or less and no base effect from your hand.",Red,Character,SR,5,7000,Special,FILM,,,315.44,240,2026-06-15 13:44:17.127+00,EB03-003
EB03-004,Carina,Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03-004_DWHgzDZ.jpg,"[Blocker]
[Opponent's Turn] If your Leader is multicolored and you have no Characters with 6000 base power or more, this Character gains +4000 power.",Red,Character,C,3,2000,Wisdom,FILM Grantesoro,1000,,0.05,0.01,2026-06-15 13:44:17.127+00,EB03-004
EB03-005,Sugar,Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03-005_ZvINliB.jpg,"[On Play] If your Leader is [Sugar], play up to 1 {Donquixote Pirates} type Character card with 6000 power or less from your hand rested.",Red,Character,R,3,0,Special,Donquixote Pirates,1000,,0.18,0.08,2026-06-15 13:44:17.127+00,EB03-005
EB03-006,Nami (006),Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03-006_xHZctgp.jpg,"[On Play] You may give your active Leader 5000 power during this turn: Draw 1 card.
[Activate: Main] [Once Per Turn] If your Leader has the {Alabasta} type, give up to 1 of your opponent's Characters 1000 power during this turn.",Red,Character,R,5,7000,Wisdom,Alabasta Straw Hat Crew,,,0.56,0.39,2026-06-15 13:44:17.126+00,EB03-006
EB03-007,Baccarat,Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03-007_SZkcJpK.jpg,[Blocker] [On K.O.] Play up to 1 Character card with 6000 power or less and no base effect from your hand.,Red,Character,C,4,5000,Special,FILM Grantesoro,1000,,0.07,0.01,2026-06-15 13:44:17.127+00,EB03-007
EB03-008,Hibari,Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03-008_2SKwp43.jpg,"[On Play]/[When Attacking] Up to 1 of your {SWORD} type Leader or Character cards can also attack active Characters during this turn.
[Activate: Main] [Once Per Turn] Give up to 1 of your opponent's Characters 1000 power during this turn.",Red,Character,R,3,5000,Ranged,Navy SWORD,,,0.25,0.14,2026-06-15 13:44:17.126+00,EB03-008
EB03-008_p1,Hibari (Alternate Art),Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03-008_p1_feKUzmd.jpg,"[On Play]/[When Attacking] Up to 1 of your {SWORD} type Leader or Character cards can also attack active Characters during this turn.
[Activate: Main] [Once Per Turn] Give up to 1 of your opponent's Characters 1000 power during this turn.",Red,Character,R,3,5000,Ranged,Navy SWORD,,,9.18,6.98,2026-06-15 13:44:17.127+00,EB03-008
EB03-009,Makino,Extra Booster: One Piece Heroines Edition,EB-03,https://optcgapi.com/media/static/Card_Images/EB03-009_mBvk4wq.jpg,[Activate: Main] You may rest this Character: Up to 1 of your Characters with no base effect gains +2000 power during this turn.,Red,Character,C,1,Windmill Village,Wisdom,2000,,,0.07,0.01,2026-06-15 13:44:17.127+00,EB03-009
